,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
3044,Volkswagen,Golf,mechanical,red,300000,1986,False,diesel,1.6,hatchback,False,owned,front,800.0,True,South East,7,1,True,False,False,False,False,False,False,False,False,False,51
3045,Volkswagen,Passat,mechanical,silver,370000,1997,False,gasoline,1.8,sedan,False,owned,front,2300.0,False,East Midlands,4,1,False,True,False,False,False,True,False,False,False,False,51
3046,Volkswagen,Passat,mechanical,black,215000,2006,False,gasoline,2.0,sedan,False,owned,front,6700.0,False,North East,6,5,False,True,False,False,False,True,False,False,True,True,81
3047,Volkswagen,Passat,mechanical,silver,200000,2001,False,diesel,1.9,universal,False,owned,front,4000.0,False,North East,5,2,False,True,False,False,False,True,False,False,True,True,55
3048,Volkswagen,Golf,mechanical,black,333333,1986,False,gasoline,1.8,hatchback,False,owned,front,474.25,True,East Midlands,10,1,True,False,False,False,False,False,False,False,False,False,52
3049,Volkswagen,Golf,mechanical,blue,266580,1997,False,gasoline,1.6,hatchback,False,owned,front,1650.0,False,West Midlands,5,3,True,False,False,False,False,False,False,False,False,False,91
3050,Volkswagen,Passat,mechanical,grey,99999,1989,False,diesel,1.9,universal,False,owned,front,1700.0,False,South East,1,2,True,False,False,False,False,False,False,False,False,False,63
3051,Volkswagen,Golf,mechanical,black,339000,1990,False,gasoline,1.3,hatchback,False,owned,front,1300.0,False,North East,12,13,False,False,False,False,False,False,False,False,False,True,89
3052,Volkswagen,Passat,automatic,black,180000,2007,False,gasoline,2.0,sedan,False,owned,front,7000.0,False,North East,9,2,False,True,True,True,True,True,False,False,True,True,63
3053,Volkswagen,Golf,mechanical,silver,152000,2010,False,gasoline,1.4,hatchback,False,owned,front,8000.0,False,North East,7,4,True,False,False,False,False,False,False,False,False,False,59
3054,Volkswagen,Golf,mechanical,grey,192000,2013,False,gasoline,1.2,hatchback,False,owned,front,10400.0,False,South East,17,5,False,True,False,False,False,True,False,False,True,True,132
3055,Volkswagen,Passat,mechanical,red,270000,1986,False,gasoline,1.6,hatchback,False,owned,front,600.0,False,North East,7,1,True,False,False,False,False,False,False,False,False,False,52
3056,Volkswagen,Passat,automatic,black,332000,2008,False,diesel,2.0,sedan,False,owned,front,9000.0,False,North East,5,3,False,True,False,True,False,True,True,True,True,True,57
3057,Volkswagen,Golf,mechanical,silver,500000,1990,False,gasoline,1.3,hatchback,False,owned,front,400.0,False,North East,1,2,True,False,False,False,False,False,False,False,False,False,60
3058,Volkswagen,Passat,mechanical,white,315000,1989,False,gasoline,1.8,universal,False,owned,front,2500.0,False,North East,2,5,True,False,False,False,False,False,False,False,False,False,62
3059,Volkswagen,Golf,automatic,red,250000,2000,False,gasoline,1.6,hatchback,False,owned,front,4000.0,False,North East,3,2,False,True,False,False,False,False,False,False,True,True,58
3060,Volkswagen,Golf,mechanical,black,262000,1987,False,gasoline,1.8,hatchback,False,owned,front,600.0,True,West Midlands,12,49,False,False,False,False,False,False,False,False,False,True,307
3061,Volkswagen,Golf,mechanical,black,302920,1990,False,gasoline,1.3,hatchback,False,owned,front,1100.0,False,West Midlands,6,6,True,False,False,False,False,False,False,False,False,False,60
3062,Volkswagen,Golf,mechanical,red,184420,1998,False,gasoline,1.4,hatchback,False,owned,front,3800.0,True,North East,3,14,False,False,False,False,False,False,False,True,False,True,89
3063,Volkswagen,Golf,mechanical,black,1000000,1990,False,gasoline,1.8,coupe,False,owned,rear,1600.0,True,South West,8,21,False,True,False,False,False,False,False,False,True,True,167
3064,Volkswagen,Golf,mechanical,blue,300000,1995,False,gasoline,1.4,universal,False,owned,front,1100.0,False,West Midlands,4,1,True,False,False,False,False,False,False,False,False,False,53
3065,Volkswagen,Passat,automatic,grey,221000,2010,False,gasoline,1.4,universal,False,owned,front,8500.0,False,West Midlands,13,1,False,True,False,True,False,False,True,True,True,True,53
3066,Volkswagen,Passat,automatic,silver,320000,2009,False,diesel,2.0,universal,False,owned,front,7950.0,False,North East,10,1,False,True,False,True,False,True,False,False,True,False,53
3067,Volkswagen,Golf,mechanical,red,600000,1989,False,gasoline,1.8,sedan,False,owned,front,1530.0,False,North East,12,4,True,False,False,False,False,False,False,False,False,False,63
3068,Volkswagen,Golf,mechanical,black,150000,1995,False,gasoline,1.6,hatchback,False,owned,front,2700.0,False,West Midlands,1,5,True,False,False,False,False,False,False,False,False,False,87
3069,Volkswagen,Passat,mechanical,grey,380000,1989,False,gasoline,2.0,sedan,False,owned,front,1550.0,False,West Midlands,14,4,False,False,False,False,False,False,False,False,False,True,92
3070,Volkswagen,Passat,mechanical,grey,95400,1987,False,gasoline,1.6,universal,False,owned,front,550.0,True,West Midlands,4,2,False,True,True,False,False,True,True,True,False,True,55
3071,Volkswagen,Passat,mechanical,blue,355000,1989,False,gasoline,1.8,universal,False,owned,front,1800.0,False,South East,11,5,False,False,False,False,False,False,False,False,False,True,60
3072,Volkswagen,Passat,automatic,green,285000,1999,False,gasoline,1.8,universal,False,owned,front,3700.0,False,East Midlands,7,15,False,True,False,False,True,True,False,False,False,True,81
3073,Volkswagen,Golf,mechanical,grey,537000,1987,False,diesel,1.6,hatchback,False,owned,front,1200.0,True,East Midlands,7,10,False,False,False,False,False,False,False,False,False,True,148
3074,Volkswagen,Golf,mechanical,blue,244000,2001,False,gasoline,1.4,hatchback,False,owned,front,3700.0,False,North East,7,1,False,True,False,False,False,False,False,True,True,True,54
3075,Volkswagen,Passat,mechanical,green,234555,2002,False,gasoline,1.8,sedan,False,owned,front,3800.0,False,North East,14,2,False,True,True,False,True,True,False,False,False,True,57
3076,Volkswagen,Golf,automatic,white,83800,2013,False,gasoline,1.4,hatchback,False,owned,front,11950.0,False,North East,17,13,False,True,True,False,False,True,False,False,True,True,80
3077,Volkswagen,Golf,mechanical,blue,400000,1989,False,gasoline,1.3,hatchback,False,owned,front,1000.0,True,South East,4,4,True,False,False,False,False,False,False,False,False,False,61
3078,Volkswagen,Passat,automatic,other,144000,2013,False,diesel,2.0,sedan,False,owned,front,11900.0,False,North East,21,7,False,False,False,False,True,True,True,True,True,True,70
3079,Volkswagen,Golf,mechanical,white,193000,1999,False,diesel,1.9,hatchback,False,owned,front,4000.0,False,North East,6,11,False,False,False,False,False,True,False,False,True,True,86
3080,Volkswagen,Passat,mechanical,silver,200000,1986,False,diesel,1.6,sedan,False,owned,front,950.0,False,South East,3,4,True,False,False,False,False,False,False,False,False,False,61
3081,Volkswagen,Passat,automatic,brown,333000,2004,False,gasoline,1.8,sedan,False,owned,front,4500.0,False,West Midlands,17,2,False,True,False,False,True,True,False,False,True,True,56
3082,Volkswagen,Passat,automatic,silver,340000,2005,False,gasoline,2.0,sedan,False,owned,front,5200.0,False,South East,3,1,False,False,True,False,True,True,False,False,True,False,55
3083,Volkswagen,Golf,mechanical,black,750000,1991,False,gasoline,1.8,hatchback,False,owned,front,1450.0,True,North East,4,9,True,False,False,False,False,False,False,False,False,False,84
3084,Volkswagen,Golf,mechanical,green,260000,1991,False,gasoline,1.3,hatchback,False,owned,front,1300.0,True,North West,5,1,False,False,False,False,False,False,False,False,False,True,55
3085,Volkswagen,Golf,mechanical,silver,300000,1992,False,gasoline,1.4,hatchback,False,owned,front,1990.0,False,North East,3,4,True,False,False,False,False,False,False,False,False,False,60
3086,Volkswagen,Golf,mechanical,black,225000,1996,False,gasoline,1.6,hatchback,False,owned,front,1650.0,False,North East,4,3,True,False,False,False,False,False,False,False,False,False,124
3087,Volkswagen,Passat,mechanical,other,215000,2010,False,diesel,1.6,universal,False,owned,front,8950.0,False,South East,12,1,False,True,False,False,False,True,False,False,True,False,55
3088,Volkswagen,Golf,mechanical,green,380000,1986,False,gasoline,1.6,hatchback,False,owned,front,500.0,False,South West,9,2,True,False,False,False,False,False,False,False,False,False,72
3089,Volkswagen,Golf,automatic,white,233000,2010,False,gasoline,1.4,hatchback,False,owned,front,6900.0,False,North East,7,7,False,True,True,True,False,True,False,False,True,True,89
3090,Volkswagen,Passat,mechanical,silver,303000,2006,False,diesel,2.0,universal,False,owned,front,6000.0,False,South West,6,1,False,True,False,False,False,True,False,False,False,False,55
3091,Volkswagen,Passat,mechanical,blue,203000,2014,False,diesel,1.6,sedan,False,owned,front,14900.0,False,South East,8,1,False,True,False,True,False,True,True,True,True,True,55
3092,Volkswagen,Golf,mechanical,silver,350000,1991,False,gasoline,1.6,hatchback,False,owned,front,500.0,True,South West,7,1,True,False,False,False,False,False,False,False,False,False,55
3093,Volkswagen,Passat,mechanical,green,400000,1991,False,diesel,1.6,sedan,False,owned,front,900.0,False,North East,9,1,True,False,False,False,False,False,False,False,False,False,55
3094,Volkswagen,Passat,mechanical,black,1000000,1987,False,diesel,1.6,universal,False,owned,front,600.0,True,West Midlands,3,7,False,False,False,False,False,False,False,False,False,True,87
3095,Volkswagen,Golf,mechanical,blue,279900,1994,False,gasoline,1.6,hatchback,False,owned,front,1500.0,False,North East,6,2,True,False,False,False,False,False,False,False,False,False,61
3096,Volkswagen,Passat,automatic,silver,320000,2009,False,diesel,2.0,universal,False,owned,front,7950.0,False,North East,10,1,False,True,False,True,False,True,False,True,True,False,55
3097,Volkswagen,Passat,automatic,other,185000,2008,False,gasoline,1.8,sedan,False,owned,front,7500.0,True,North East,2,2,False,True,False,False,False,True,False,False,True,True,59
3098,Volkswagen,Golf,mechanical,yellow,233333,1984,False,gasoline,1.8,hatchback,False,emergency,front,250.0,False,East Midlands,3,1,True,False,False,False,False,False,False,False,False,False,56
3099,Volkswagen,Passat,mechanical,blue,342000,2006,False,diesel,2.0,universal,False,owned,front,6450.0,False,South West,17,5,False,True,False,False,False,True,True,True,True,True,110
3100,Volkswagen,Passat,mechanical,black,302000,2006,False,diesel,2.0,sedan,False,owned,front,6800.0,False,South West,10,1,False,True,False,True,False,False,False,True,True,True,56
3101,Volkswagen,Passat,mechanical,blue,221000,2004,False,diesel,2.5,sedan,False,owned,front,5150.0,False,South West,12,14,False,True,True,False,False,True,False,False,True,True,91
3102,Volkswagen,Golf,mechanical,red,300000,1989,False,gasoline,1.4,hatchback,False,owned,front,592.8,False,West Midlands,3,1,True,False,False,False,False,False,False,False,False,False,56
3103,Volkswagen,Golf,automatic,silver,240000,1999,False,gasoline,1.6,hatchback,False,owned,front,3500.0,False,North East,8,1,False,True,False,True,False,False,False,False,True,True,56
3104,Volkswagen,Passat,mechanical,white,300000,1988,False,gasoline,1.8,universal,False,owned,front,700.0,False,East Midlands,6,1,True,False,False,False,False,False,False,False,False,False,56
3105,Volkswagen,Golf,mechanical,blue,75000,2007,False,gasoline,1.6,hatchback,False,owned,front,7500.0,False,North East,13,2,False,False,False,True,False,False,False,False,False,False,58
3106,Volkswagen,Passat,mechanical,silver,500000,1994,False,gasoline,1.8,universal,False,owned,front,1800.0,False,North East,5,1,False,False,False,False,False,True,False,False,False,False,56
3107,Volkswagen,Golf,mechanical,red,174000,1992,False,gasoline,1.4,hatchback,False,owned,front,1400.0,False,South East,3,6,False,False,False,False,False,False,False,False,False,True,66
3108,Volkswagen,Passat,mechanical,blue,300000,2008,False,diesel,1.9,universal,False,owned,front,7300.0,False,North East,2,2,False,True,True,True,False,True,False,False,True,True,61
3109,Volkswagen,Golf,mechanical,white,365000,2003,False,diesel,1.9,universal,False,owned,front,3900.0,False,North East,5,1,False,True,False,False,False,False,False,True,False,False,57
3110,Volkswagen,Golf,automatic,silver,300000,2001,False,diesel,1.9,universal,False,owned,front,4000.0,True,East Midlands,1,1,False,True,False,False,False,True,False,False,False,False,57
3111,Volkswagen,Golf,mechanical,black,225000,2009,False,gasoline,1.4,hatchback,False,owned,front,7800.0,False,North East,16,1,False,True,False,True,False,True,True,True,True,False,57
3112,Volkswagen,Passat,mechanical,black,320000,2006,False,diesel,1.9,universal,False,owned,front,7000.0,False,North East,12,2,False,True,False,False,False,True,False,False,True,True,77
3113,Volkswagen,Passat,mechanical,black,370000,2005,False,diesel,1.9,universal,False,owned,front,5500.0,False,North East,2,1,False,True,False,False,False,True,False,False,True,True,57
3114,Volkswagen,Passat,mechanical,other,350000,1989,False,gasoline,1.8,universal,False,owned,front,1100.0,False,East Midlands,7,1,True,False,False,False,False,False,False,False,False,False,57
3115,Volkswagen,Passat,automatic,blue,390000,2000,False,diesel,1.9,universal,False,owned,front,4400.0,False,North East,3,1,False,True,False,False,False,False,False,False,False,True,57
3116,Volkswagen,Passat,automatic,silver,380000,2000,False,gasoline,1.8,sedan,False,owned,front,3699.14,False,South West,9,3,False,True,True,True,False,True,False,False,False,False,91
3117,Volkswagen,Passat,mechanical,blue,295000,2002,False,gasoline,1.8,sedan,False,owned,front,4500.0,False,North East,12,1,False,True,True,False,False,False,False,False,False,True,57
3118,Volkswagen,Passat,mechanical,white,411000,1993,False,gasoline,1.8,universal,False,owned,front,1960.0,False,South West,3,1,True,False,False,False,False,False,False,False,False,False,57
3119,Volkswagen,Golf,mechanical,red,353906,1993,False,diesel,1.9,hatchback,False,owned,front,4000.0,False,North West,5,1,True,False,False,False,False,False,False,False,False,False,57
3120,Volkswagen,Passat,mechanical,blue,314000,2006,False,diesel,2.0,universal,False,owned,front,5800.0,False,North East,4,1,False,True,False,False,True,False,False,False,True,False,57
3121,Volkswagen,Passat,mechanical,white,155000,2012,False,gasoline,1.8,sedan,False,owned,front,10200.0,False,East Midlands,12,4,False,True,True,True,False,True,True,True,True,True,63
3122,Volkswagen,Passat,mechanical,brown,198000,1986,False,gasoline,1.8,hatchback,False,owned,front,687.66,False,South West,2,4,True,False,False,False,False,False,False,False,False,False,141
3123,Volkswagen,Passat,mechanical,blue,431000,1997,False,gasoline,1.6,sedan,False,owned,front,3800.0,False,North East,20,4,False,True,False,False,False,False,False,False,False,False,62
3124,Volkswagen,Passat,mechanical,silver,210000,2010,False,diesel,1.6,universal,False,owned,front,8499.0,False,North East,2,1,False,True,False,False,False,True,False,False,True,True,57
3125,Volkswagen,Golf,mechanical,blue,211100,1998,False,gasoline,1.4,hatchback,False,owned,front,3200.0,False,East Midlands,8,3,False,True,False,False,False,False,False,False,False,True,61
3126,Volkswagen,Passat,automatic,black,237000,2007,False,diesel,2.0,sedan,False,owned,front,8370.0,False,South West,10,2,False,False,True,True,True,True,True,True,True,True,60
3127,Volkswagen,Passat,mechanical,other,600000,1987,False,diesel,1.6,sedan,False,owned,front,1000.0,False,South West,4,1,True,False,False,False,False,False,False,False,False,False,58
3128,Volkswagen,Passat,mechanical,grey,499000,1992,True,gasoline,1.8,universal,False,owned,front,1300.0,False,North East,4,1,True,False,False,False,False,False,False,False,False,False,58
3129,Volkswagen,Passat,mechanical,silver,311999,1989,False,diesel,1.9,sedan,False,owned,front,1650.0,False,North East,7,1,True,False,False,False,False,False,False,False,False,False,58
3130,Volkswagen,Golf,mechanical,silver,399000,2003,False,diesel,1.9,universal,False,owned,front,4200.0,False,North East,4,19,True,False,False,False,False,False,False,False,False,False,205
3131,Volkswagen,Passat,mechanical,grey,270000,2006,False,diesel,1.9,universal,False,owned,front,6999.0,False,North East,9,1,False,True,False,True,False,False,False,True,False,False,58
3132,Volkswagen,Golf,mechanical,silver,291000,2002,False,diesel,1.9,universal,False,owned,front,5490.0,True,North West,1,1,False,True,False,False,False,False,False,True,True,True,58
3133,Volkswagen,Passat,automatic,brown,40800,2014,False,gasoline,1.8,sedan,False,owned,front,15850.0,False,North East,10,1,False,True,False,False,True,True,False,True,True,True,59
3134,Volkswagen,Passat,automatic,black,153000,2012,False,gasoline,1.8,universal,False,owned,front,10800.0,False,North East,6,2,False,True,False,False,False,True,True,False,True,True,61
3135,Volkswagen,Passat,automatic,silver,54247,2016,False,gasoline,1.8,sedan,False,owned,front,15300.0,False,North East,16,1,False,True,True,True,True,True,True,True,True,True,59
3136,Volkswagen,Passat,mechanical,black,160000,2011,False,diesel,1.6,universal,False,owned,front,10800.0,False,North East,1,1,False,True,False,True,False,False,True,True,True,True,59
3137,Volkswagen,Passat,mechanical,blue,365000,1993,False,gasoline,2.0,sedan,False,owned,front,2900.0,False,North East,5,1,False,False,False,False,False,False,False,False,False,True,59
3138,Volkswagen,Passat,mechanical,grey,365000,2007,False,diesel,1.9,universal,False,owned,front,7500.0,False,West Midlands,6,2,False,True,True,False,False,True,False,False,True,True,61
3139,Volkswagen,Golf,mechanical,red,255283,1995,False,gasoline,1.4,hatchback,False,owned,front,1500.0,False,North East,4,2,True,False,False,False,False,False,False,False,False,False,78
3140,Volkswagen,Golf,mechanical,silver,250000,2000,False,gasoline,1.4,universal,False,owned,front,2900.0,False,South East,5,1,False,False,False,False,False,False,False,False,True,False,59
3141,Volkswagen,Passat,mechanical,green,400000,2001,False,diesel,1.9,universal,False,owned,front,4200.0,True,South West,4,1,False,False,False,False,False,True,False,False,False,False,59
3142,Volkswagen,Golf,mechanical,grey,225000,2000,False,gasoline,1.8,hatchback,False,owned,front,3800.0,False,West Midlands,2,1,False,True,False,False,False,False,False,False,False,False,59
3143,Volkswagen,Golf,mechanical,silver,406000,2001,False,diesel,1.9,hatchback,False,owned,front,4900.0,False,North East,9,1,False,True,False,False,False,False,False,False,True,False,59
3144,Volkswagen,Passat,mechanical,red,300000,1987,False,gasoline,1.8,hatchback,False,owned,front,850.0,False,South West,3,1,True,False,False,False,False,False,False,False,False,False,59
3145,Volkswagen,Passat,automatic,brown,215000,2011,False,diesel,2.0,universal,False,owned,front,13200.0,True,North East,23,5,False,True,True,True,True,True,True,True,True,True,118
3146,Volkswagen,Golf,mechanical,white,370000,1995,False,diesel,1.9,hatchback,False,owned,front,2500.0,False,North West,4,1,False,False,True,True,False,False,False,False,False,False,60
3147,Volkswagen,Passat,automatic,white,197000,2011,False,gasoline,1.4,sedan,False,owned,front,8000.0,False,East Midlands,5,49,False,True,False,False,False,True,False,False,True,True,474
3148,Volkswagen,Passat,automatic,blue,260000,2004,False,gasoline,1.8,universal,False,owned,front,4979.6,False,North East,14,2,False,True,False,False,True,True,False,False,True,True,64
3149,Volkswagen,Passat,mechanical,blue,356785,1989,False,gasoline,1.8,sedan,False,owned,front,1300.0,False,North East,6,3,False,False,False,False,False,False,False,False,False,True,64
3150,Volkswagen,Passat,automatic,silver,307000,2001,False,diesel,1.9,universal,False,owned,front,4900.0,False,North East,4,1,False,True,False,False,False,False,False,False,False,True,60
3151,Volkswagen,Passat,mechanical,black,240000,2009,False,gasoline,1.4,universal,False,owned,front,7200.0,False,North East,4,1,False,True,False,True,False,True,False,True,True,True,60
3152,Volkswagen,Passat,mechanical,white,345667,1992,True,gasoline,1.8,universal,False,owned,front,1010.0,False,North East,5,1,True,False,False,False,False,False,False,False,False,False,60
3153,Volkswagen,Passat,mechanical,silver,135200,2011,False,gasoline,1.8,sedan,False,owned,front,10300.0,False,North East,5,41,False,True,False,False,False,True,False,True,True,True,282
3154,Volkswagen,Golf,mechanical,grey,350000,1985,False,gasoline,1.8,hatchback,False,owned,front,890.0,True,North East,4,1,True,False,False,False,False,False,False,False,False,False,60
3155,Volkswagen,Passat,mechanical,green,500000,1996,False,gasoline,1.8,universal,False,owned,front,2850.0,False,North East,3,1,False,True,True,False,False,False,False,False,False,False,60
3156,Volkswagen,Passat,mechanical,yellow,340000,1998,False,diesel,1.9,universal,False,owned,front,4499.0,False,West Midlands,6,1,True,False,False,False,False,False,False,False,False,False,60
3157,Volkswagen,Passat,mechanical,red,408000,1989,False,diesel,1.9,universal,False,owned,front,2200.0,False,West Midlands,4,1,True,False,False,False,False,False,False,False,False,False,60
3158,Volkswagen,Golf,mechanical,green,250000,1987,False,gasoline,1.6,hatchback,False,owned,front,1000.0,False,East Midlands,15,1,True,False,False,False,False,False,False,False,False,False,60
3159,Volkswagen,Passat,mechanical,black,400000,1999,False,diesel,1.9,sedan,False,owned,front,4900.0,False,South East,2,1,False,True,False,False,False,False,False,False,False,False,60
3160,Volkswagen,Passat,mechanical,black,480000,2000,False,diesel,1.9,universal,False,owned,front,5900.0,False,North East,4,5,False,True,False,False,True,False,False,False,False,True,73
3161,Volkswagen,Passat,mechanical,blue,450000,1993,False,gasoline,1.8,universal,False,owned,front,1000.0,False,North East,8,1,True,False,False,False,False,False,False,False,False,False,60
3162,Volkswagen,Golf,mechanical,green,350000,1992,False,gasoline,1.8,hatchback,False,owned,front,1600.0,False,North East,6,5,False,False,False,False,False,False,False,False,False,True,91
3163,Volkswagen,Passat,mechanical,blue,280110,1987,False,gasoline,1.8,hatchback,False,owned,front,284.55,True,East Midlands,1,1,True,False,False,False,False,False,False,False,False,False,61
3164,Volkswagen,Passat,mechanical,silver,400000,1989,False,gasoline,1.8,universal,False,owned,front,1780.0,False,North East,2,3,True,False,False,False,False,False,False,False,False,False,73
3165,Volkswagen,Golf,mechanical,grey,402500,2002,False,diesel,1.9,universal,False,owned,front,4990.0,False,West Midlands,11,1,False,True,False,False,False,False,False,False,True,False,61
3166,Volkswagen,Golf,mechanical,white,380000,1998,False,diesel,1.9,universal,False,owned,front,2300.0,False,South West,5,1,False,True,False,False,False,False,False,False,False,False,61
3167,Volkswagen,Golf,mechanical,white,300000,1990,False,gasoline,1.3,hatchback,False,owned,front,500.0,False,North West,5,1,True,False,False,False,False,False,False,False,False,False,61
3168,Volkswagen,Passat,mechanical,black,367000,2006,False,diesel,1.9,universal,False,owned,front,7100.0,False,North East,6,2,False,True,False,True,False,True,False,True,True,True,66
3169,Volkswagen,Passat,mechanical,silver,345000,2001,False,diesel,1.9,universal,False,owned,front,4850.0,True,East Midlands,2,20,False,True,False,False,False,False,False,False,True,True,416
3170,Volkswagen,Golf,mechanical,black,180000,1997,False,gasoline,1.8,hatchback,False,owned,front,1707.29,False,East Midlands,5,1,True,False,False,False,False,False,False,False,False,False,61
3171,Volkswagen,Golf,mechanical,black,350000,1998,False,diesel,1.9,hatchback,False,owned,front,4050.0,False,North East,4,1,False,True,False,False,False,False,False,False,False,False,61
3172,Volkswagen,Passat,automatic,white,350000,1999,False,diesel,1.9,universal,False,owned,front,4000.0,False,East Midlands,4,1,False,True,False,False,True,True,False,False,False,True,61
3173,Volkswagen,Golf,mechanical,blue,148200,2012,False,gasoline,1.2,hatchback,False,owned,front,9500.0,False,North East,11,1,False,True,False,False,False,True,False,False,True,True,61
3174,Volkswagen,Golf,automatic,silver,195000,1999,False,gasoline,1.6,hatchback,False,owned,front,4350.0,False,North East,5,2,False,True,False,False,False,False,False,False,False,True,63
3175,Volkswagen,Golf,mechanical,white,400000,1997,False,diesel,1.9,universal,False,owned,front,2900.0,False,North East,6,1,False,False,False,False,False,False,False,True,False,True,61
3176,Volkswagen,Golf,mechanical,white,300000,1990,False,gasoline,1.3,hatchback,False,owned,front,550.0,False,North East,3,24,True,False,False,False,False,False,False,False,False,False,191
3177,Volkswagen,Passat,mechanical,blue,290000,1993,False,gasoline,2.0,sedan,False,owned,front,1500.0,False,West Midlands,6,1,True,False,False,False,False,False,False,False,False,False,61
3178,Volkswagen,Golf,mechanical,red,149000,2010,False,gasoline,2.0,hatchback,False,owned,front,11000.0,False,North East,8,1,False,True,True,True,False,True,True,True,True,True,61
3179,Volkswagen,Golf,mechanical,black,336100,1991,False,gasoline,1.8,hatchback,False,owned,front,2950.0,False,North East,3,1,True,False,False,False,False,False,False,False,False,False,61
3180,Volkswagen,Passat,mechanical,red,297000,2005,False,diesel,1.9,universal,False,owned,front,6000.0,True,South East,6,1,False,True,False,False,True,True,False,True,True,True,61
3181,Volkswagen,Golf,mechanical,black,60000,1993,False,gasoline,1.6,coupe,False,owned,front,1600.0,False,West Midlands,5,1,False,False,True,False,False,False,False,False,False,False,62
3182,Volkswagen,Passat,mechanical,red,454350,1991,False,gasoline,1.8,universal,False,owned,front,1150.0,False,West Midlands,3,41,True,False,False,False,False,False,False,False,False,False,201
3183,Volkswagen,Passat,mechanical,black,130000,2013,False,gasoline,1.4,sedan,False,owned,front,12000.0,False,West Midlands,4,1,False,True,False,False,False,True,False,False,True,False,62
3184,Volkswagen,Passat,mechanical,red,300000,2005,False,diesel,1.9,universal,False,owned,front,6000.0,False,South East,7,1,False,True,False,False,True,True,False,False,False,False,62
3185,Volkswagen,Passat,automatic,silver,270000,2000,False,gasoline,1.8,sedan,False,owned,front,3300.0,False,North East,13,6,False,True,False,False,True,True,False,False,True,True,98
3186,Volkswagen,Passat,mechanical,black,270000,2001,False,diesel,1.9,universal,False,owned,front,5750.0,False,North East,12,4,False,True,False,False,False,True,False,False,True,False,70
3187,Volkswagen,Passat,automatic,grey,330000,2007,False,diesel,2.0,universal,False,owned,front,6900.0,False,North East,1,1,False,True,False,True,False,True,False,True,False,True,62
3188,Volkswagen,Passat,mechanical,black,250000,1992,False,gasoline,1.8,universal,False,owned,front,1950.0,True,East Midlands,5,2,True,False,False,False,False,False,False,False,False,False,75
3189,Volkswagen,Golf,mechanical,blue,305000,2003,False,diesel,1.9,hatchback,False,owned,front,5490.0,False,North East,7,1,False,True,False,False,False,True,False,False,True,True,63
3190,Volkswagen,Passat,mechanical,silver,254380,2004,False,diesel,1.9,universal,False,owned,front,5900.0,False,North East,7,1,False,True,False,False,False,True,False,False,True,False,63
3191,Volkswagen,Golf,mechanical,white,300000,1994,False,diesel,1.9,universal,False,owned,front,1896.99,False,North East,2,1,True,False,False,False,False,False,False,False,False,False,63
3192,Volkswagen,Passat,mechanical,red,256000,1992,False,diesel,1.9,universal,False,owned,front,2110.41,False,North West,5,1,False,False,False,False,False,True,False,True,True,False,63
3193,Volkswagen,Golf,mechanical,red,150000,1994,False,gasoline,1.6,hatchback,False,owned,front,1600.0,True,North East,3,5,True,False,False,False,False,False,False,False,False,False,82
3194,Volkswagen,Golf,mechanical,silver,280000,2007,False,diesel,1.9,hatchback,False,owned,front,6800.0,False,North East,6,1,False,True,False,True,False,False,False,False,True,False,63
3195,Volkswagen,Passat,mechanical,white,278000,1986,False,gasoline,1.8,universal,False,owned,front,284.55,False,East Midlands,4,1,True,False,False,False,False,False,False,False,False,False,64
3196,Volkswagen,Golf,mechanical,red,350000,1996,False,diesel,1.6,hatchback,False,owned,front,2100.0,False,South West,11,1,True,False,False,False,False,False,False,False,False,False,64
3197,Volkswagen,Golf,mechanical,black,170000,2014,False,diesel,1.6,universal,False,owned,front,13900.0,False,North East,9,3,False,True,False,True,True,True,True,True,True,True,88
3198,Volkswagen,Passat,mechanical,grey,490000,1989,False,gasoline,1.8,sedan,False,owned,front,1000.0,False,North East,2,2,True,False,False,False,False,False,False,False,False,False,65
3199,Volkswagen,Golf,mechanical,black,270000,1992,False,gasoline,1.8,hatchback,False,owned,front,950.0,False,South East,4,1,True,False,False,False,False,False,False,False,False,False,64
3200,Volkswagen,Passat,automatic,blue,257000,2006,False,diesel,2.0,universal,False,owned,front,6200.0,True,East Midlands,11,1,False,True,True,False,False,True,True,False,False,False,64
3201,Volkswagen,Golf,mechanical,blue,300000,1994,False,gasoline,1.4,hatchback,False,owned,front,1100.0,True,North East,3,1,False,False,False,False,False,False,False,False,False,True,64
3202,Volkswagen,Passat,mechanical,black,235000,1999,False,gasoline,1.8,sedan,False,owned,front,3650.0,False,East Midlands,16,2,False,True,False,False,True,True,False,False,False,True,66
3203,Volkswagen,Passat,mechanical,black,313000,2008,False,diesel,2.0,universal,False,owned,front,8250.0,True,South West,10,57,False,True,True,False,False,True,False,True,True,True,214
3204,Volkswagen,Golf,mechanical,white,400000,1984,False,gasoline,1.3,hatchback,False,owned,front,350.0,False,East Midlands,5,1,False,False,False,False,False,False,False,False,False,True,65
